seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,unique_at_5,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,missing_band_gap_top5,catalog_coverage,top_k_stability_vs_pool100,retrieval_time_ms,reranking_time_ms,total_runtime_ms
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,50,73.72845899999447,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.0326739330348317,1.0,0.012165782256298318,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,0.8,0.0,73.72845899999447,73.72845899999447
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,80.63349999999048,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.028991134507254674,1.0,0.010794532430556334,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,1.0,0.0,80.63349999999048,80.63349999999048
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,200,94.98591699998826,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.034585118861778584,1.0,0.012877391434084555,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,0.8,0.0,94.98591699998826,94.98591699998826
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,50,72.98441700000069,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03106838136085361,1.0,0.011567972618688114,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,0.8,0.0,72.98441700000069,72.98441700000069
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,81.88279099999818,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.02683698508580522,1.0,0.009992458410849326,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,1.0,0.0,81.88279099999818,81.88279099999818
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,200,96.96658299999683,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03376992673838407,1.0,0.012573863546587976,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,0.6,0.0,96.96658299999683,96.96658299999683
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,50,78.04983300000856,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.0323226702510888,1.0,0.012034993393592326,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,0.8,0.0,78.04983300000856,78.04983300000856
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,86.22433399999352,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03120936616387135,1.0,0.011620466770926614,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,1.0,0.0,86.22433399999352,86.22433399999352
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,200,101.08174999999164,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03120936616387135,1.0,0.011620466770926614,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,1.0,0.0,101.08174999999164,101.08174999999164
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,50,77.07266699998172,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.029520273127455005,1.0,0.010991551419053768,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,0.8,0.0,77.07266699998172,77.07266699998172
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,83.01533300002006,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.027729872348589552,1.0,0.010324915235281095,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,1.0,0.0,83.01533300002006,83.01533300002006
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,200,98.11245900002064,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.027729872348589552,1.0,0.010324915235281095,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0,0.00024543491066169253,1.0,0.0,98.11245900002064,98.11245900002064
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,50,74.33887500002356,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,74.33887500002356,74.33887500002356
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,81.78037500002233,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,81.78037500002233,81.78037500002233
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,200,96.32395899998869,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,96.32395899998869,96.32395899998869
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,50,75.07083300001227,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,75.07083300001227,75.07083300001227
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,83.04679200000464,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,83.04679200000464,83.04679200000464
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,200,97.18974999998409,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,97.18974999998409,97.18974999998409
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,50,74.26445900000544,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,74.26445900000544,74.26445900000544
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,81.32399999999507,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,81.32399999999507,81.32399999999507
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,200,101.13379199998462,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,101.13379199998462,101.13379199998462
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,50,73.87775000000829,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,73.87775000000829,73.87775000000829
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,80.99125000001095,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,80.99125000001095,80.99125000001095
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,200,95.73954200001822,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,95.73954200001822,95.73954200001822
