query_id,query,method,metric,mean,sd,min,max,n
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,runtime_ms,1.2369000000006736,0.13299195750978696,1.148000000000593,1.5982500000006894,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,runtime_ms,0.0485708999995893,0.003781792767780788,0.04524999999944157,0.056707999995353475,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,diversity,0.012693268153816462,0.0,0.012693268153816462,0.012693268153816462,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,runtime_ms,0.038904000001593886,0.0031967749044600814,0.035458999988691176,0.04475000000070395,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,rel_at_5,0.9155599196868283,0.00320931172928596,0.9082160188761852,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,ndcg_at_5,0.9965173178819487,0.0064661492912610995,0.9814476150413028,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,diversity,0.012223295680014415,0.015553621337305236,0.002916367145371623,0.04385693228978198,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,runtime_ms,0.045033100002456194,0.011574982021938077,0.037082999995163846,0.07600000000707041,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,runtime_ms,92.2684210000007,1.6047330769571995,90.69399999999916,95.98520900000551,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,diversity,0.012693268153816462,0.0,0.012693268153816462,0.012693268153816462,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,runtime_ms,96.19843330000108,2.507352121306815,94.05341699999781,101.00725000000921,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,diversity,0.002916367145371623,0.0,0.002916367145371623,0.002916367145371623,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,runtime_ms,96.32887929999896,3.9931023556085217,93.61787500000673,107.18037499999866,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,runtime_ms,92.66965839999628,2.1799885318535015,90.46491699999137,95.65545799999597,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,runtime_ms,91.52695009999974,1.2601011434126197,90.26604200001032,93.66799999999387,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,runtime_ms,1707.5235290999995,33.743749236325506,1650.8947909999988,1765.6245000000013,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,runtime_ms,194.01124999999766,6.912696488935203,187.12458299999923,209.5794170000005,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,rel_at_5,0.8967411738595559,0.0032455762897294223,0.8944462048562298,0.9036260808695336,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,ndcg_at_5,0.969195622070726,0.0038031547962700473,0.9664602669191326,0.9765485215760158,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,runtime_ms,0.04680430000050251,0.00612641773279663,0.04141599999485379,0.062042000003259545,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,rel_at_5,0.8944462048562298,0.0,0.8944462048562298,0.8944462048562298,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,ndcg_at_5,0.9664602669191324,1.1702778228589004e-16,0.9664602669191326,0.9664602669191326,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,runtime_ms,0.06859139999875197,0.05974814436497608,0.04466599999375376,0.2380409999958033,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,runtime_ms,1.19567080000067,0.03241909880512406,1.145375000000115,1.2460840000017015,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,rel_at_5,0.917395894889489,1.1702778228589004e-16,0.9173958948894889,0.9173958948894889,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,ndcg_at_5,1.0,0.0,1.0,1.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,diversity,0.0,0.0,0.0,0.0,10
q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,runtime_ms,0.05872500000023706,0.023872290230122044,0.04470799999722885,0.10758300000190957,10
